%time,field
1770290890059595553,42.2
1770290890059599014,41.3
1770290890059606034,44.6
1770290890059610058,43.6
1770290890059613709,39.4
1770290890059618721,42.7
1770290890059620406,39.4
1770290890059622714,41.7
1770290890059626080,42.2
1770290890059629662,42.2
1770290890059635200,43.2
1770290890059642144,40.3
1770290890059644133,42.7
1770290890059645436,42.2
1770290890059648221,38.5
1770290890059650485,42.2
1770290890059652556,43.2
1770290890059660249,41.3
1770290890059662697,41.7
1770290890059664271,40.3
1770290890059665264,39.4
1770290890059670721,40.8
1770290890059673121,39.9
1770290890059678754,42.2
1770290890059680286,42.2
1770290890059685423,39.9
1770290890059686868,43.6
1770290890059689788,39.9
1770290890059693527,41.3
1770290890059695748,39.4
1770290890059701184,39.9
1770290890059703067,40.3
1770290890059705073,40.8
1770290890059706831,39.9
1770290890059712199,42.7
1770290890059713618,40.3
1770290890059719122,40.3
1770290890059721278,43.6
1770290890059727913,42.2
1770290890059730774,38.9
1770290890059732732,40.3
1770290890059735304,40.8
1770290890059738610,43.2
1770290890059742219,42.7
1770290890059744574,42.7
1770290890059746644,40.8
1770290890059748998,40.3
1770290890059753809,41.3
1770290890059755348,44.1
1770290890059757968,43.2
1770290890059760318,38.9
1770290890059762991,40.8
1770290890072847392,43.2
1770290890113176601,44.1
1770290890133190343,43.6
1770290890233152024,40.8
1770290890272972514,44.1
1770290890293133128,42.7
1770290890333003724,38.9
1770290890353059447,43.2
1770290890372966000,39.9
1770290890433112819,39.9
1770290890453079506,41.7
1770290890492945989,38.5
1770290890532978695,44.1
1770290890573034424,38.9
1770290890593106611,41.7
1770290890633047145,43.6
1770290890673106518,42.7
1770290890713117549,44.1
1770290890733001230,41.3
1770290890752971524,39.9
1770290890793002455,43.2
1770290890812888312,39.4
1770290890852972787,43.6
1770290890893158218,41.7
1770290890953049868,39.9
1770290890973068626,43.2
1770290891012965026,40.8
1770290891032978817,39.9
1770290891112913114,40.8
1770290891192983849,40.8
1770290891232939318,43.2
1770290891252863832,41.3
1770290891272988925,38.5
1770290891312859491,39.9
1770290891332828255,42.7
1770290891352876461,42.2
1770290891392885584,39.9
1770290891452889332,43.2
1770290891492905462,38.9
1770290891553104498,42.7
1770290891572921532,40.3
1770290891632846765,40.3
1770290891652922972,42.7
1770290891692949076,41.7
1770290891712986142,40.8
1770290891733087557,41.7
1770290891772913788,41.3
1770290891792869000,40.3
1770290891832951695,42.2
1770290891852938032,43.6
1770290891912988955,40.8
1770290891932944305,43.2
1770290891952977615,41.3
1770290891993009655,42.7
1770290892012996984,38.9
1770290892073093862,40.8
1770290892133054961,41.3
1770290892153047947,43.2
1770290892173036732,39.4
1770290892212925488,42.7
1770290892293084115,39.9
1770290892312856518,43.2
1770290892393034402,42.7
1770290892432990613,39.4
1770290892472869997,38.9
1770290892512955786,42.2
1770290892552978927,43.6
1770290892593019602,41.3
1770290892613143519,39.9
1770290892633105492,39.9
1770290892692971019,39.4
1770290892732966725,38.9
1770290892773103992,42.7
1770290892812901667,42.7
1770290892933204099,43.2
1770290893013177183,40.8
1770290893112912155,42.2
1770290893193072991,42.7
1770290893213074823,43.6
1770290893233107329,39.9
1770290893293007593,38.5
1770290893352989395,38.9
1770290893393115354,41.3
1770290893493133078,42.2
1770290893513071377,41.3
1770290893593215624,41.7
1770290893613121477,42.2
1770290893673144184,43.2
1770290893693262104,40.8
1770290893733135812,39.9
1770290893753197990,40.8
1770290893813128280,43.2
1770290893833316428,39.9
1770290893873117707,38.5
1770290893893065434,41.7
1770290893953152894,38.5
1770290893973176610,39.4
1770290893993183282,41.3
1770290894033150525,44.1
1770290894113297752,42.7
1770290894133165779,42.2
1770290894172952234,38.9
1770290894192872792,39.9
1770290894213079020,40.8
1770290894253081774,38.5
1770290894273085765,38.9
1770290894333217779,41.3
1770290894353161839,43.2
1770290894413199771,42.2
1770290894433181704,42.7
1770290894472933662,39.4
1770290894492985805,42.7
1770290894513051519,40.8
1770290894573214181,38.9
1770290894593239052,40.3
1770290894633005818,44.6
1770290894653133624,43.6
1770290894713159176,43.2
1770290894733113471,42.2
1770290894773083021,40.8
1770290894792992192,43.2
1770290894813067627,39.9
1770290894853128357,43.2
1770290894873106774,44.6
1770290894893236222,41.3
1770290894932930108,41.3
1770290894993230299,42.7
1770290895013141864,40.3
1770290895033036078,43.6
1770290895093127073,42.2
1770290895113027610,41.3
1770290895173261194,43.6
1770290895193216611,39.9
1770290895293009850,39.9
1770290895313127933,41.7
1770290895333165031,45.0
1770290895393207921,39.4
1770290895413136226,41.3
1770290895453190123,43.6
1770290895473131697,41.3
1770290895493014201,40.3
1770290895533077076,39.9
1770290895593081841,40.3
1770290895673070517,41.7
1770290895692847515,38.5
1770290895712904031,41.7
1770290895752949587,38.5
1770290895772901689,44.6
1770290895792835171,42.2
1770290895892880088,42.7
1770290895913072491,40.3
1770290896013185197,38.9
1770290896053174995,41.7
1770290896073059788,43.6
1770290896092950522,44.1
1770290896153160566,40.3
1770290896172897377,42.7
1770290896213083782,40.3
1770290896232963194,41.3
1770290896293169558,43.6
1770290896313200501,40.3
1770290896373218233,45.0
1770290896393147565,43.2
1770290896433156585,43.2
1770290896452972695,40.8
1770290896513185383,43.2
1770290896533176223,43.6
1770290896573133291,41.7
1770290896593293264,42.2
1770290896612925750,43.6
1770290896653054088,43.6
1770290896672869637,41.7
1770290896693007004,40.8
1770290896733131591,41.7
1770290896773225042,43.6
1770290896833105571,40.8
1770290896873076635,42.7
1770290896893075983,41.7
1770290896912906681,38.9
1770290896953000116,42.7
1770290896972887778,39.4
1770290896992865281,40.8
1770290897032973664,39.9
1770290897052956647,39.9
1770290897093069114,39.4
1770290897132862628,39.4
1770290897192878764,44.6
1770290897212915173,40.8
1770290897252954041,38.5
1770290897332987498,42.7
1770290897352973626,38.5
1770290897413063347,39.9
1770290897433003424,38.5
1770290897493195041,44.6
1770290897513068472,40.3
1770290897633172958,42.7
1770290897673225277,41.3
1770290897713165960,41.3
1770290897732978335,42.2
1770290897772976131,41.3
1770290897793026029,39.9
1770290897812989495,38.9
1770290897873236610,41.7
1770290897892947690,43.6
1770290897932912589,42.2
1770290897952960124,42.2
1770290898013242681,42.2
1770290898032980714,39.4
1770290898092931825,41.7
1770290898112856799,44.1
1770290898152907152,40.8
1770290898192881013,40.8
1770290898232884913,43.6
1770290898252898154,40.3
1770290898272932016,38.9
1770290898333068475,43.2
1770290898373074937,38.9
1770290898393123857,41.3
1770290898453050453,44.1
1770290898473140822,39.9
1770290898492903716,40.8
1770290898533055112,39.4
1770290898553010279,39.9
1770290898593049174,43.2
1770290898612874298,38.9
1770290898632906259,41.7
1770290898693229333,39.4
1770290898713199721,39.4
1770290898773017689,41.7
1770290898813009395,43.2
1770290898893111814,42.7
1770290898912943249,43.2
1770290898932991752,42.7
1770290898973101488,44.1
1770290898993140201,41.3
1770290899013030143,39.4
1770290899053069803,44.1
1770290899073105840,41.3
1770290899113229338,39.9
1770290899133261709,43.6
1770290899153111409,40.8
1770290899193091046,38.5
1770290899233043758,44.1
1770290899273051068,43.6
1770290899293095954,38.9
1770290899313121427,42.7
1770290899373002559,40.3
1770290899413246885,42.7
1770290899492881667,42.2
1770290899512854806,41.7
1770290899533168327,43.6
1770290899593128404,42.2
1770290899713174907,41.7
1770290899733215052,40.8
1770290899753123787,43.2
1770290899813189570,40.8
1770290899833263971,40.3
1770290899873098448,40.3
1770290899953225016,42.2
1770290899973185809,41.3
1770290900013108204,43.6
1770290900033287173,43.2
1770290900053158430,40.3
1770290900113310874,40.3
1770290900133104956,43.6
1770290900173048124,44.1
1770290900193252939,41.3
1770290900213119445,38.9
1770290900273201849,39.9
1770290900333306564,41.7
1770290900353222950,43.2
1770290900393055527,43.2
1770290900433156772,40.3
1770290900473105875,39.9
1770290900493099845,42.7
1770290900533094367,43.2
1770290900552983255,39.9
1770290900572896508,39.4
1770290900613081442,43.6
1770290900632975945,43.6
1770290900652954764,41.7
1770290900692932020,40.3
1770290900712888070,39.9
1770290900733181256,43.6
1770290900773001445,43.6
1770290900793052841,43.6
1770290900833089521,41.7
1770290900853060310,40.3
1770290900913063044,41.7
1770290900932930023,41.3
1770290900952866179,42.7
1770290900992968938,38.9
1770290901072959630,38.9
1770290901092818299,39.4
1770290901133008080,41.3
1770290901152916232,41.7
1770290901212896857,43.6
1770290901313278487,39.4
1770290901333271082,40.8
1770290901372937101,41.3
1770290901393030664,41.3
1770290901433112028,41.7
1770290901453144899,45.0
1770290901473123769,43.6
1770290901513092595,42.2
1770290901592980656,40.3
1770290901613094968,38.5
1770290901632910664,40.3
1770290901673015754,40.3
1770290901732911930,41.7
1770290901752929726,41.7
1770290901813079517,43.6
1770290901832951270,42.7
1770290901853074602,44.1
1770290901893114057,43.6
1770290901912888718,44.6
1770290901973143587,40.3
1770290902032949749,39.9
1770290902053112696,40.8
1770290902073098600,40.3
1770290902113157190,43.6
1770290902133180433,42.2
1770290902173161203,43.2
1770290902192964391,42.7
1770290902213072658,39.9
1770290902253041812,40.8
1770290902273158460,39.4
1770290902293199153,39.9
1770290902333141557,40.8
1770290902352984078,40.8
1770290902393091603,41.3
1770290902413087467,38.9
1770290902433017912,38.9
1770290902472900231,38.9
1770290902492862762,40.8
1770290902513224471,41.7
1770290902553018910,44.6
1770290902573138655,41.3
1770290902633197796,42.2
1770290902693193373,43.2
1770290902712925218,40.3
1770290902733096356,40.3
1770290902773000738,44.1
1770290902792982899,39.4
1770290902812930179,43.2
1770290902853113752,41.3
1770290902933253677,42.7
1770290902953156374,42.7
1770290903013229245,40.8
1770290903073170998,42.2
1770290903092984703,44.6
1770290903112964508,40.3
1770290903193232506,44.1
1770290903253185148,39.9
1770290903293235068,41.3
1770290903313277816,40.8
1770290903333029268,42.7
1770290903372926087,43.2
1770290903453125058,43.2
1770290903472940910,40.3
1770290903533064117,39.9
1770290903553088352,42.2
1770290903593123788,38.9
1770290903613190406,42.7
1770290903672925730,42.7
1770290903913266619,39.4
1770290903933327919,43.2
1770290903993317996,40.3
1770290904013175559,43.2
1770290904153050727,41.3
1770290904172924964,40.3
1770290904232990315,42.7
1770290904252947304,40.3
1770290904292992998,38.9
1770290904313026904,43.2
1770290904393193763,42.2
1770290904433070913,42.2
1770290904453138775,43.6
1770290904473162111,43.2
1770290904513106947,43.6
1770290904533125929,40.3
1770290904613266400,41.3
1770290904653104744,41.3
1770290904673125581,41.3
1770290904693168150,39.9
1770290904733071083,42.2
1770290904753196618,43.2
1770290904833261266,40.3
1770290904873050450,39.4
1770290904913179308,44.1
1770290904953244365,43.2
1770290904973037300,45.0
1770290904993088282,39.4
1770290905033101046,42.2
1770290905073073941,39.9
1770290905133168797,41.7
1770290905193130894,39.4
1770290905253177618,42.2
1770290905353164317,41.7
1770290905373133174,41.7
1770290905433157141,42.7
1770290905473110097,43.2
1770290905492925655,40.3
1770290905512996080,44.1
1770290905573192039,42.7
1770290905592966051,43.6
1770290905633149803,42.7
1770290905653179805,41.7
1770290905673176008,41.7
1770290905712919213,38.0
1770290905732989128,43.6
1770290905773114634,42.2
1770290905792873389,41.3
1770290905813100940,44.1
1770290905853049952,41.3
1770290905893165365,43.2
1770290905973201490,33.3
1770290906013102366,41.7
1770290906032978872,43.2
1770290906153129975,40.3
1770290906193169305,38.0
1770290906233144655,41.7
1770290906273292787,39.4
1770290906313145013,45.0
1770290906333129475,40.3
1770290906353189213,40.8
1770290906393263467,41.7
1770290906413093619,39.9
1770290906453231891,43.6
1770290906473190053,40.8
1770290906533126525,40.8
1770290906553136441,42.7
1770290906613111567,41.3
1770290906633008305,42.2
1770290906653172360,41.7
1770290906713203043,42.7
1770290906753083511,40.8
1770290906773063296,41.3
1770290906793185662,41.7
1770290906833093369,43.2
1770290906853252808,40.3
1770290906912993156,41.7
1770290906932907465,44.6
1770290906952927368,41.7
1770290907053041485,43.6
1770290907133085890,40.3
1770290907173112533,40.8
1770290907213038095,40.8
1770290907233275917,42.2
1770290907293259714,43.2
1770290907313218822,42.2
1770290907353090077,42.2
1770290907373085524,44.1
1770290907392955624,44.6
1770290907433088452,43.6
1770290907453197904,43.2
1770290907473169415,43.2
1770290907533197461,41.7
1770290907553189466,40.8
1770290907593116482,40.8
1770290907613113352,43.2
1770290907653056267,43.2
1770290907673173666,40.3
1770290907733129166,44.1
1770290907753249503,39.9
1770290907773154132,43.2
1770290907813182699,42.7
1770290907833014539,39.9
1770290907893187771,42.2
1770290907913116552,40.3
1770290907953085781,42.7
1770290907973027872,41.7
1770290907993203111,42.7
1770290908053262932,43.6
1770290908073241647,41.7
1770290908113206967,43.2
1770290908172938631,43.2
1770290908192992873,43.6
1770290908212942994,39.4
1770290908292975353,41.3
1770290908333151077,44.6
1770290908352955882,38.5
1770290908413154281,40.8
1770290908473003548,42.7
1770290908493213448,44.1
1770290908513211346,41.7
1770290908552990170,44.1
1770290908573023760,42.7
1770290908592991344,39.9
1770290908633087524,39.4
1770290908733173323,41.7
1770290908813210417,43.2
1770290908853146423,40.8
1770290908873188502,40.8
1770290908932954310,43.6
1770290908953068613,44.6
1770290908973068230,38.9
1770290909013038990,39.9
1770290909033217114,41.7
1770290909092974787,41.7
1770290909112974001,43.2
1770290909153076000,39.4
1770290909173092953,39.9
1770290909193115049,43.2
1770290909233162921,41.7
1770290909273228983,42.7
1770290909373028463,43.2
1770290909393146262,43.6
1770290909413167682,41.3
1770290909453013570,42.2
1770290909473057385,42.7
1770290909593171050,40.3
1770290909613209382,41.3
1770290909633260902,42.7
1770290909673070781,42.2
1770290909693136589,40.3
1770290909713248712,41.3
1770290909753074914,40.8
1770290909793216024,41.3
1770290909853174462,39.9
1770290909893135910,42.2
1770290909933284541,39.4
1770290909973101738,41.7
1770290909993130770,41.3
1770290910012879195,42.2
1770290910052880145,38.5
1770290910133102101,41.3
1770290910153140409,39.9
1770290910193000221,40.8
1770290910213031972,43.6
1770290910233084548,39.4
1770290910273128347,43.6
1770290910293178967,42.7
1770290910353158173,42.2
1770290910372873600,41.7
1770290910392925103,39.9
1770290910433136597,42.2
1770290910453140606,42.2
1770290910513122677,42.2
1770290910533191497,43.6
1770290910573054718,42.7
1770290910592967298,42.7
1770290910613046429,43.6
1770290910653167040,40.8
1770290910673112845,42.7
1770290910713049429,41.7
1770290910733076075,42.2
1770290910753207466,43.2
1770290910793089959,42.7
1770290910813162038,41.3
1770290910833113201,44.1
1770290910913163998,43.6
1770290910952914701,43.6
1770290910972873161,43.2
1770290911033222596,43.6
1770290911053179383,43.6
1770290911093027499,40.8
1770290911172963934,42.7
1770290911212934457,41.3
1770290911253013098,42.2
1770290911273098324,39.4
1770290911312945486,42.7
1770290911353082088,40.3
1770290911392918527,39.4
1770290911433066941,41.7
1770290911493186676,42.2
1770290911552943131,42.2
1770290911573098354,42.2
1770290911653243248,43.6
1770290911693011564,39.4
1770290911713069700,41.7
1770290911813165342,42.2
1770290911853054884,43.6
1770290911893156740,38.9
1770290911953137357,39.9
1770290912013242596,41.7
1770290912033189005,43.2
1770290912073290077,43.2
1770290912093059899,43.6
1770290912113096169,39.4
1770290912153150837,40.8
1770290912193131083,39.9
