%time,field.angle,field.distance
1770290618773244042,90.0,39.9
1770290618813064841,90.0,42.7
1770290618833200832,90.0,42.2
1770290618853137000,90.0,42.7
1770290618893152325,90.0,40.3
1770290618913141317,90.0,38.5
1770290618953099980,90.0,39.4
1770290619033149132,90.0,42.7
1770290619053197019,90.0,39.9
1770290619073238234,90.0,43.6
1770290619113085901,90.0,39.4
1770290619153150546,90.0,42.7
1770290619253056676,90.0,41.7
1770290619272967270,90.0,41.3
1770290619292887912,90.0,40.3
1770290619353232159,90.0,39.9
1770290619373076090,90.0,39.9
1770290619413153124,90.0,38.5
1770290619433175954,90.0,43.6
1770290619513326454,90.0,40.3
1770290619593227504,90.0,38.0
1770290619633186040,90.0,39.4
1770290619753283586,90.0,39.9
1770290619793162533,90.0,38.9
1770290619873087602,90.0,38.9
1770290619913141751,90.0,41.3
1770290620013092479,90.0,40.3
1770290620033255625,90.0,41.7
1770290620053124846,90.0,42.2
1770290620093188287,90.0,39.9
1770290620113252619,90.0,42.7
1770290620133147776,90.0,43.6
1770290620173050788,90.0,40.8
1770290620193164690,90.0,42.2
1770290620213098414,90.0,42.7
1770290620252942473,87.8,39.4
1770290620272984470,90.0,42.2
1770290620313057137,90.0,44.1
1770290620333249458,90.0,42.2
1770290620353164209,90.0,42.7
1770290620393121101,90.0,42.7
1770290620433180590,90.0,40.8
1770290620473152390,90.0,44.1
1770290620493173086,90.0,38.9
1770290620533073921,90.0,42.7
1770290620553100200,90.0,39.9
1770290620633394213,90.0,43.6
1770290620653201320,90.0,39.9
1770290620693010406,82.3,38.9
1770290620713072547,90.0,44.6
1770290620773179804,90.0,44.1
1770290620833210434,90.0,43.2
1770290620852980027,90.0,40.3
1770290620913257332,90.0,43.6
1770290620933031463,90.0,41.3
1770290620993151011,90.0,39.4
1770290621013225463,90.0,38.9
1770290621033064971,90.0,42.2
1770290621073121247,90.0,43.2
1770290621093185595,90.0,39.4
1770290621133108354,90.0,43.2
1770290621153252561,90.0,42.2
1770290621173106495,90.0,43.6
1770290621233281215,90.0,41.3
1770290621253154650,90.0,40.3
1770290621293168297,90.0,38.9
1770290621313243174,90.0,42.7
1770290621373284592,90.0,40.3
1770290621393182845,90.0,41.3
1770290621433205595,90.0,38.5
1770290621453229113,90.0,41.7
1770290621513137578,90.0,42.2
1770290621532911520,90.0,41.3
1770290621552984502,90.0,39.9
1770290621592903010,90.0,42.7
1770290621693286557,90.0,42.7
1770290621732862672,90.0,41.3
1770290621813230053,90.0,38.5
1770290621832894325,90.0,42.7
1770290621893272597,90.0,43.6
1770290621953138714,90.0,43.2
1770290621973179175,90.0,43.2
1770290621993141920,90.0,38.9
1770290622053186450,90.0,40.3
1770290622113078581,79.0,44.6
1770290622133134158,90.0,41.7
1770290622213264482,90.0,42.2
1770290622273171199,90.0,43.2
1770290622293205302,90.0,41.3
1770290622333103555,90.0,43.2
1770290622353269640,90.0,44.1
1770290622413117729,90.0,41.7
1770290622433143545,90.0,40.3
1770290622453067816,90.0,38.0
1770290622493155681,90.0,43.2
1770290622553088205,90.0,41.3
1770290622573246367,90.0,38.9
1770290622633189210,90.0,40.8
1770290622673145911,90.0,41.7
1770290622733175256,90.0,42.2
1770290622773164111,90.0,42.2
1770290622793223138,90.0,39.4
1770290622813270891,90.0,38.9
1770290622853150096,90.0,38.0
1770290622873036925,90.0,44.1
1770290622893205544,90.0,43.6
1770290622933219014,90.0,43.6
1770290622953185478,90.0,42.2
1770290623013238290,90.0,42.7
1770290623033120001,90.0,39.9
1770290623073078495,90.0,38.5
1770290623113143629,90.0,43.6
1770290623153263356,90.0,41.7
1770290623173111301,90.0,39.4
1770290623253293006,90.0,42.7
1770290623273058729,83.2,41.7
1770290623393288885,90.0,41.3
1770290623473294131,90.0,40.3
1770290623493191366,90.0,41.7
1770290623533114710,90.0,38.9
1770290623553199205,90.0,40.3
1770290623573005272,90.0,41.3
1770290623613103110,90.0,42.2
1770290623673069699,80.5,38.5
1770290623693288573,90.0,40.3
1770290623752987124,90.0,42.2
1770290623773065641,90.0,43.6
1770290623833160723,90.0,41.7
1770290623873161924,90.0,41.3
1770290623933025280,90.0,40.3
1770290623973006832,90.0,41.7
1770290624053061578,90.0,39.9
1770290624093196921,90.0,43.2
1770290624133100217,90.0,41.7
1770290624173293552,90.0,44.1
1770290624213238879,90.0,38.0
1770290624233189249,90.0,40.3
1770290624253174671,90.0,40.3
1770290624293083944,90.0,38.9
1770290624313148985,90.0,39.4
1770290624373292405,90.0,44.1
1770290624393249515,90.0,43.2
1770290624433179788,90.0,40.8
1770290624453081170,90.0,42.7
1770290624553291199,90.0,43.2
1770290624593102643,90.0,44.1
1770290624653123427,90.0,40.3
1770290624673285351,90.0,45.0
1770290624693266133,90.0,39.4
1770290624733148664,90.0,38.9
1770290624813150176,90.0,38.9
1770290624833166795,82.2,42.7
1770290624873131323,90.0,39.4
1770290624893302088,82.6,39.4
1770290624913191176,90.0,44.6
1770290624953183297,90.0,39.4
1770290624973159150,90.0,42.7
1770290624993145284,90.0,38.5
1770290625033035800,81.7,43.6
1770290625053051885,86.5,40.8
1770290625133286744,84.3,41.7
1770290625173096140,90.0,39.9
1770290625193205277,90.0,41.7
1770290625213249870,90.0,38.9
1770290625252995030,90.0,40.8
1770290625333221924,90.0,39.9
1770290625413195646,90.0,39.4
1770290625433109921,90.0,41.3
1770290625453082732,90.0,43.6
1770290625513185943,90.0,41.7
1770290625553197950,90.0,39.4
1770290625573216936,90.0,40.3
1770290625593231458,90.0,38.9
1770290625673275966,90.0,40.3
1770290625713169056,90.0,39.9
1770290625753183944,90.0,39.4
1770290625813302422,90.0,38.5
1770290625833113920,90.0,42.7
1770290625873154956,90.0,43.2
1770290625893204780,90.0,42.7
1770290626013135699,90.0,42.2
1770290626033110660,90.0,40.3
1770290626053003117,90.0,41.3
1770290626092977588,90.0,38.9
1770290626113053814,90.0,42.7
1770290626153009715,90.0,42.2
1770290626173110178,90.0,38.9
1770290626193140222,90.0,40.3
1770290626233152340,90.0,43.6
1770290626253120489,90.0,44.6
1770290626313163386,90.0,40.3
1770290626333113815,90.0,44.6
1770290626353105148,90.0,39.9
1770290626413187585,81.9,41.7
1770290626453058549,90.0,42.7
1770290626493231718,90.0,39.9
1770290626533184776,90.0,38.5
1770290626573284987,90.0,42.2
1770290626613326819,90.0,44.1
1770290626633139362,90.0,38.9
1770290626713311327,90.0,41.7
1770290626773323973,80.9,40.3
1770290626793099151,87.1,39.9
1770290626833098149,90.0,40.3
1770290626853117367,90.0,41.3
1770290626873181809,90.0,41.7
1770290626913264922,90.0,40.8
1770290627053164323,90.0,42.7
1770290627073274246,90.0,41.7
1770290627093254656,90.0,46.0
1770290627133218540,90.0,44.6
1770290627173198013,90.0,42.2
1770290627213190322,90.0,42.2
1770290627253195622,79.3,40.3
1770290627293147270,90.0,39.4
1770290627333237679,90.0,44.6
1770290627373261526,90.0,42.7
1770290627393180863,90.0,40.3
1770290627433074831,90.0,38.9
1770290627453251564,90.0,38.5
1770290627473199912,90.0,44.1
1770290627513213238,90.0,43.6
1770290627533226243,90.0,42.7
1770290627553046667,90.0,44.1
1770290627593121497,90.0,39.9
1770290627612992599,90.0,43.6
1770290627753311801,90.0,38.9
1770290627773188518,90.0,42.2
1770290627813278101,90.0,42.7
1770290627833212851,90.0,44.6
1770290627853150689,85.5,44.6
1770290627913187224,82.2,42.7
1770290627953211534,90.0,40.3
1770290627973214178,90.0,42.7
1770290627993177347,90.0,39.4
1770290628033109013,90.0,43.2
1770290628053276328,86.0,45.0
1770290628073180078,77.3,41.7
1770290628113175554,90.0,44.1
1770290628133138595,90.0,41.7
1770290628173065309,90.0,40.3
1770290628253156898,90.0,43.6
1770290628273109767,90.0,41.3
1770290628293171186,90.0,38.9
1770290628333061226,90.0,43.6
1770290628353030701,90.0,38.9
1770290628413273566,90.0,41.7
1770290628433308203,90.0,42.7
1770290628473208508,90.0,42.7
1770290628493191167,90.0,42.2
1770290628513210160,90.0,39.4
1770290628573194385,90.0,38.9
1770290628593299027,90.0,38.9
1770290628633096688,90.0,41.3
1770290628652989774,90.0,40.8
1770290628672972768,90.0,39.9
1770290628713123061,82.4,39.9
1770290628733168664,90.0,41.3
1770290628793204301,90.0,39.4
1770290628893344750,86.6,40.3
1770290628933171092,90.0,39.4
1770290628953167064,90.0,43.2
1770290628973266772,90.0,43.2
1770290629033309983,90.0,44.6
1770290629053196747,90.0,43.6
1770290629093153816,90.0,42.7
1770290629113172000,79.7,38.5
1770290629153033751,90.0,46.0
1770290629172998794,90.0,40.8
1770290629232881911,90.0,43.2
1770290629253021442,90.0,39.9
1770290629272966196,90.0,43.2
1770290629333332761,83.2,39.9
1770290629353107471,90.0,41.7
1770290629393168488,90.0,39.9
1770290629413274303,90.0,42.7
1770290629453182804,90.0,40.3
1770290629493207880,90.0,43.6
1770290629533059168,86.4,43.6
1770290629613163272,90.0,40.3
1770290629633120120,90.0,39.4
1770290629653234057,90.0,42.7
1770290629693092199,90.0,41.7
1770290629733134739,90.0,43.6
1770290629772991952,90.0,39.9
1770290629792868517,90.0,41.3
1770290629832934100,90.0,40.8
1770290629852957130,90.0,40.3
1770290629873104914,90.0,38.9
1770290629913082550,80.4,42.2
1770290629933231126,90.0,42.2
1770290629993177486,86.9,45.0
1770290630053106344,90.0,38.9
1770290630073152897,90.0,44.6
1770290630093173575,90.0,43.6
1770290630133153100,90.0,42.7
1770290630173092720,90.0,37.5
1770290630253205564,90.0,38.9
1770290630293193335,90.0,43.6
1770290630393312879,90.0,44.1
1770290630453252757,90.0,39.9
1770290630473204556,90.0,38.9
1770290630553184989,73.8,39.9
1770290630593100242,90.0,43.2
1770290630613239479,90.0,41.7
1770290630633163861,90.0,43.2
1770290630673167130,90.0,42.7
1770290630733192737,90.0,41.3
1770290630753013805,81.7,39.4
1770290630813165309,90.0,42.2
1770290630853215970,90.0,40.8
1770290630993289506,90.0,44.1
1770290631033158680,90.0,40.8
1770290631073274277,90.0,39.9
1770290631113135322,90.0,40.3
1770290631153085074,90.0,38.5
1770290631193126901,90.0,39.4
1770290631213249030,90.0,43.6
1770290631233104764,90.0,42.7
1770290631273043920,90.0,43.2
1770290631293055954,90.0,43.6
1770290631333175907,82.3,38.9
1770290631353007409,90.0,40.3
1770290631373209935,90.0,40.8
1770290631413150356,90.0,38.9
1770290631433112715,90.0,42.7
1770290631453052826,90.0,40.3
1770290631493097667,79.3,39.4
1770290631553013375,90.0,40.8
1770290631573158540,80.2,42.7
1770290631593182018,90.0,39.9
1770290631673307057,80.7,40.8
1770290631713245251,90.0,42.2
1770290631733096528,90.0,43.2
1770290631793098946,90.0,40.8
1770290631812978191,90.0,44.1
1770290631833104369,90.0,39.9
1770290631873131778,90.0,40.3
1770290631933099126,90.0,41.7
1770290632013024811,90.0,41.7
1770290632033006562,90.0,39.9
1770290632053162579,90.0,41.7
1770290632093058302,90.0,41.7
1770290632113161069,90.0,42.2
1770290632173320634,90.0,40.8
1770290632253206021,90.0,43.6
1770290632273054763,90.0,43.6
1770290632313094537,90.0,38.9
1770290632353261653,90.0,39.4
1770290632393242380,90.0,41.3
1770290632413132916,90.0,44.1
1770290632433069185,90.0,42.2
1770290632472938966,90.0,41.7
1770290632492890250,90.0,40.8
1770290632533130694,90.0,38.9
1770290632553080618,90.0,43.2
1770290632573256988,90.0,42.2
1770290632613122196,90.0,41.7
1770290632632886503,90.0,40.3
1770290632693086770,90.0,41.3
1770290632713175461,90.0,39.4
1770290632733000773,90.0,43.6
1770290632773099278,90.0,41.3
1770290632793101970,78.5,38.5
1770290632913148570,90.0,40.3
1770290632953260393,90.0,43.6
1770290632993170294,90.0,43.2
1770290633033164386,90.0,38.5
1770290633073123728,90.0,44.1
1770290633092896549,90.0,41.3
1770290633132908544,90.0,39.4
1770290633152897443,84.0,44.6
1770290633173172256,90.0,40.3
1770290633213100868,90.0,38.5
1770290633253195963,90.0,41.3
1770290633293134712,90.0,44.1
1770290633313140945,90.0,44.1
1770290633393216041,90.0,41.3
1770290633433102435,82.1,40.3
1770290633473199625,90.0,40.3
1770290633513201236,90.0,41.7
1770290633593189565,87.2,42.2
1770290633612949436,90.0,40.8
1770290633633020167,90.0,40.3
1770290633673181991,90.0,44.6
1770290633693021372,90.0,41.7
1770290633773281197,90.0,43.6
1770290633813154533,90.0,39.9
1770290633833134992,90.0,43.6
1770290633853222942,90.0,39.9
1770290633933217090,90.0,40.8
1770290633973152671,90.0,43.2
1770290634032995906,90.0,44.1
1770290634052995598,90.0,41.7
1770290634153187569,90.0,39.9
1770290634193006178,90.0,39.4
1770290634212973404,90.0,42.2
1770290634233181985,84.6,42.7
1770290634273130059,90.0,41.3
1770290634293111790,90.0,43.2
1770290634333163477,90.0,39.9
1770290634353188119,90.0,39.9
1770290634373155250,90.0,42.7
1770290634413127481,90.0,41.7
1770290634453272519,90.0,43.6
1770290634493148019,83.8,40.3
1770290634513185955,79.6,38.9
1770290634533137237,90.0,42.2
1770290634573082374,83.6,38.9
1770290634593098491,90.0,39.4
1770290634713165620,90.0,39.9
1770290634813210189,90.0,42.7
1770290634873335288,90.0,40.3
1770290634973219297,90.0,42.2
1770290635093212390,90.0,42.7
1770290635133272309,90.0,40.3
1770290635173078533,90.0,40.3
1770290635253359524,90.0,43.6
1770290635273067848,90.0,39.4
1770290635333233230,90.0,42.2
1770290635353260971,90.0,43.2
1770290635473075103,90.0,43.2
1770290635513183729,90.0,40.8
1770290635553086334,90.0,41.7
1770290635573258310,90.0,45.0
1770290635613043804,83.4,40.3
1770290635633029549,90.0,40.8
1770290635653108841,90.0,41.7
1770290635693151771,90.0,40.3
1770290635713188294,90.0,39.4
1770290635733188433,90.0,42.2
1770290635773181139,90.0,42.7
1770290635793125887,90.0,44.1
1770290635833152123,90.0,40.3
1770290635873275401,90.0,39.9
1770290635933335904,90.0,41.3
1770290635953300754,85.4,43.6
1770290635993085558,90.0,43.2
1770290636013274952,90.0,40.3
1770290636033259250,90.0,44.6
1770290636073143110,90.0,41.3
1770290636133083230,90.0,39.9
1770290636152932639,90.0,38.9
1770290636213055466,90.0,40.8
1770290636293141452,90.0,40.3
1770290636333280475,90.0,43.2
1770290636393149693,90.0,42.2
1770290636433209461,80.0,43.6
1770290636533235425,90.0,41.3
1770290636553209730,90.0,42.7
1770290636593169049,90.0,43.2
1770290636612998282,90.0,42.2
1770290636633241666,90.0,43.6
1770290636673066277,90.0,40.3
1770290636773265536,90.0,38.5
1770290636813086824,90.0,40.8
1770290636833217229,90.0,45.0
1770290636893144652,90.0,41.3
1770290636973097966,90.0,42.2
1770290636993122998,78.3,41.7
1770290637073243559,90.0,43.6
1770290637113208784,90.0,42.7
1770290637132974875,90.0,39.9
1770290637152990007,90.0,38.9
1770290637193176584,90.0,40.8
1770290637213204251,90.0,39.4
1770290637233188812,90.0,40.3
1770290637273087937,90.0,38.5
1770290637293136567,90.0,41.3
1770290637353278103,90.0,38.0
1770290637413195889,90.0,42.2
1770290637453200062,90.0,43.6
1770290637493122467,90.0,40.3
1770290637513264241,90.0,39.9
1770290637573141362,90.0,40.3
1770290637593200608,90.0,41.7
1770290637613194179,90.0,38.0
1770290637673295821,90.0,43.2
1770290637713214128,90.0,41.3
1770290637733147635,90.0,40.3
1770290637753266387,90.0,41.3
1770290637813238986,90.0,38.9
1770290637833287576,90.0,40.3
1770290637873072275,90.0,38.9
1770290637973278035,90.0,41.3
1770290638033273503,90.0,39.9
1770290638093199115,90.0,43.2
1770290638113207924,90.0,38.5
1770290638173180966,90.0,40.8
1770290638193295803,90.0,41.7
1770290638293208877,90.0,40.3
1770290638332981745,90.0,40.8
1770290638353226540,90.0,42.2
1770290638393148349,90.0,44.1
1770290638413207069,90.0,40.8
1770290638473164663,90.0,43.2
1770290638493142369,90.0,40.3
1770290638513218716,90.0,38.9
1770290638573173638,90.0,42.7
1770290638693257069,90.0,39.4
1770290638713309476,90.0,38.9
1770290638793307394,90.0,41.3
1770290638813205786,90.0,42.7
1770290638853220394,90.0,44.1
1770290638873134322,90.0,40.8
1770290638913161837,90.0,41.7
1770290638933210484,90.0,41.7
1770290638953192491,90.0,40.8
1770290638993038360,90.0,39.9
1770290639013272438,90.0,39.9
1770290639033198812,90.0,42.7
1770290639113280125,90.0,41.3
1770290639153237853,90.0,39.9
1770290639173291461,90.0,39.4
1770290639213180809,90.0,40.8
1770290639373186646,90.0,43.2
1770290639393224200,90.0,39.9
1770290639413193516,90.0,39.4
1770290639453167797,90.0,38.9
1770290639513275298,90.0,40.3
1770290639532984685,90.0,39.4
1770290639593163012,90.0,39.4
1770290639633225737,90.0,41.7
1770290639673164994,90.0,43.2
1770290639773287237,90.0,42.2
1770290639793227786,90.0,37.5
1770290639833109314,90.0,42.2
1770290639893206367,90.0,40.3
1770290639973211237,90.0,40.3
1770290640013272749,77.8,41.3
1770290640053103832,90.0,44.1
1770290640073123968,90.0,43.2
1770290640133329173,90.0,41.3
1770290640153111503,90.0,40.8
1770290640193139099,90.0,42.7
1770290640213268230,90.0,43.2
1770290640233132239,80.5,42.2
1770290640273177005,90.0,42.2
1770290640293176376,90.0,40.3
1770290640353336406,90.0,44.1
1770290640433250806,90.0,44.1
1770290640493223677,90.0,43.2
1770290640513295890,90.0,40.3
1770290640573181784,90.0,42.2
1770290640593178007,90.0,40.3
1770290640653138444,90.0,43.2
1770290640673064055,83.8,39.4
1770290640733277625,90.0,44.1
1770290640793254170,90.0,42.7
1770290640813181624,90.0,42.7
1770290640833102830,90.0,42.7
1770290640873094481,81.0,41.3
1770290640913278791,90.0,44.6
1770290640953164017,90.0,39.9
1770290640973111117,90.0,45.0
1770290641093276506,90.0,40.8
1770290641113310527,90.0,44.6
1770290641173176430,90.0,40.8
1770290641193139805,90.0,39.4
1770290641213070677,90.0,39.9
1770290641253302066,90.0,40.3
1770290641273043341,90.0,41.3
1770290641353311159,90.0,41.3
1770290641393165107,90.0,44.1
1770290641413289636,90.0,42.7
1770290641433247991,83.2,44.1
1770290641493235316,90.0,43.6
1770290641513175057,90.0,41.7
1770290641573332597,90.0,43.2
1770290641633324973,90.0,39.9
1770290641713331422,90.0,42.2
1770290641733290708,87.2,39.9
1770290641793267911,90.0,42.2
1770290641813216511,90.0,43.2
1770290641873249038,90.0,39.9
1770290641913242368,90.0,39.4
1770290641933200902,90.0,39.4
1770290641993288406,90.0,39.4
1770290642033218287,90.0,40.8
1770290642073148709,90.0,42.2
1770290642093228872,90.0,43.2
1770290642113197382,90.0,41.7
1770290642173210000,86.3,42.7
1770290642213267124,90.0,41.3
1770290642293235136,90.0,44.1
1770290642313159298,90.0,41.7
1770290642333196814,90.0,38.5
1770290642373204942,90.0,40.8
1770290642393168774,90.0,41.7
1770290642413039701,90.0,39.4
1770290642453270989,90.0,40.8
1770290642473117578,90.0,38.5
1770290642513218025,86.4,39.4
1770290642533109360,90.0,40.3
1770290642553164643,90.0,43.2
1770290642633295894,90.0,42.2
1770290642673163437,90.0,40.3
1770290642693149617,84.6,39.4
1770290642733192481,90.0,41.3
1770290642753205048,90.0,42.2
1770290642773068284,90.0,38.9
1770290642833331515,90.0,39.4
1770290642893203242,90.0,41.3
1770290642913203942,90.0,41.3
1770290642973319319,90.0,38.5
1770290642992994503,90.0,39.4
1770290643033192947,90.0,40.3
1770290643073254302,79.4,39.9
1770290643113053884,90.0,38.0
1770290643132991688,90.0,43.2
1770290643153134107,90.0,41.7
1770290643193049160,90.0,41.3
1770290643213146365,90.0,40.8
1770290643253143171,90.0,40.8
1770290643293172402,90.0,38.9
1770290643333017531,90.0,39.9
1770290643373191020,90.0,41.7
1770290643413071654,90.0,40.3
1770290643433111960,90.0,41.3
1770290643453047607,90.0,42.2
1770290643493239580,90.0,40.8
1770290643573267333,90.0,44.6
1770290643673299548,86.4,42.2
1770290643733289061,90.0,40.3
1770290643753080607,90.0,42.2
1770290643793006878,90.0,38.9
